accident_id,accident_year,accident_outcome_standardized,accident_nature,road_situation,speed_limit,street_name,longitude,latitude,BUURTCODE,BUURTNAAM
20230090587,2023,injury,Vast voorwerp,Rechte weg,30.0,Professor Horowitzstraat,5.458016454316027,51.44457211011563,616,Strijp S
20230099697,2023,injury,Flank,"Kruispunt, 4 takken",50.0,Kronehoefstraat,5.4649487863777555,51.45187745147476,412,Hemelrijken
20220067530,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Frankrijkstraat,5.465630055098796,51.4546005334638,422,Kronehoef
20220038969,2022,injury,Eenzijdig,Rechte weg,,Dutmalapad,5.488123019740152,51.45049727687509,115,TU-terrein
20230033570,2023,property_damage_only,Onbekend,,50.0,Fellenoord,5.470861136538306,51.4427281094806,410,Limbeek-Zuid
20230009063,2023,property_damage_only,Los voorwerp,"Kruispunt, 3 takken",30.0,Galileistraat,5.4585277056144355,51.45109668582938,421,Woensel-West
20240024330,2024,property_damage_only,Onbekend,Rechte weg,30.0,1e Lieven de Keylaan,5.458338218614094,51.46356360036861,423,Barrier
20220188730,2022,property_damage_only,Flank,"Kruispunt, 4 takken",80.0,Mispelhoefstraat,5.406482268953687,51.46769586467264,628,Mispelhoef
20220131520,2022,property_damage_only,Onbekend,Rechte weg,50.0,Marathonloop,5.451671239130386,51.477280161561964,511,Driehoeksbos
20240092354,2024,property_damage_only,Flank,Rechte weg,30.0,1e Lieven de Keylaan,5.466966475505578,51.46689457539313,424,Mensfort
20240092307,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Veldm Montgomerylaan,5.477983982731482,51.45113325728689,414,Woenselse Watermolen
20240102939,2024,injury,Onbekend,"Kruispunt, 4 takken",30.0,Ampèrestraat,5.456225499258864,51.452156213889005,421,Woensel-West
20240073585,2024,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,Muzenlaan,5.488634566407462,51.46422799278343,434,Oude Gracht-West
20240083288,2024,property_damage_only,Flank,Rechte weg,50.0,Meerveldhovenseweg,5.437569044955464,51.41783181910149,732,Hanevoet
20230043151,2023,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,van Kinsbergenstraat,5.4730742971785595,51.45019786843844,412,Hemelrijken
20230053894,2023,injury,Flank,Rechte weg,50.0,Winston Churchilllaan,5.482553582360442,51.46733058490947,431,Generalenbuurt
20230054499,2023,property_damage_only,Onbekend,Rechte weg,,Anthony Fokkerweg,5.412177439609661,51.46120355418281,628,Mispelhoef
20230042956,2023,injury,Flank,"Kruispunt, 4 takken",50.0,Korianderstraat,5.495579590712178,51.420064911757215,221,Kerstroosplein
20220289065,2022,property_damage_only,Onbekend,Rechte weg,60.0,Scherpenering,5.36093661728032,51.449628779792796,,
20220229584,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Orpheuslaan,5.485158453625739,51.45726915619985,432,Oude Toren
20220228404,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,St Gerarduslaan,5.485909298293907,51.420957271981315,222,Gerardusplein
20240136131,2024,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,2e Lieven de Keylaan,5.454446768002381,51.46211157481103,512,Prinsejagt
20240136773,2024,property_damage_only,Onbekend,"Kruispunt, 4 takken",50.0,Mammoetstraat,5.508324639839008,51.41743145649595,238,Schuttersbosch
20230109563,2023,property_damage_only,Flank,"Kruispunt, 4 takken",70.0,Boschdijk,5.44669518988237,51.46950605893664,426,Vredeoord
20240157022,2024,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Frederiklaan,5.463325711830832,51.44281046159828,612,Philipsdorp
20230032743,2023,injury,Geparkeerd voertuig,"Kruispunt, 3 takken",30.0,Elburglaan,5.438944616821808,51.44857108592978,624,Drents Dorp
20230071415,2023,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,Salomon de Braystraat,5.459759140681084,51.463563299759635,423,Barrier
20230071639,2023,injury,Onbekend,Rechte weg,30.0,Parklaan,5.489240987913457,51.44165715092481,311,Villapark
20230071512,2023,property_damage_only,Frontaal,Rechte weg,,Nachtegaallaan,5.487534435894374,51.43977892039456,311,Villapark
20230099712,2023,property_damage_only,Onbekend,Bocht,30.0,Schootsestraat,5.453584609618986,51.44586229605776,616,Strijp S
20230099884,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Hurksestraat,5.439372790412245,51.43319288692431,621,Hurk
20230080453,2023,property_damage_only,Onbekend,"Kruispunt, 4 takken",,Planetenlaan,5.492193449052035,51.4717687653904,541,Eckart
20220067286,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Kanaaldijk-Noord,5.503596662829524,51.43516062118986,312,Lakerlopen
20230009284,2023,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Kaartmakersring,5.520798634138472,51.446271903482625,333,"Muschberg, Geestenberg"
20230009084,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Dirk Boutslaan,5.502797347958101,51.43351343035194,211,Irisbuurt
20220150149,2022,property_damage_only,Los voorwerp,Rotonde,50.0,Boschdijk,5.464758012681737,51.45184304422269,412,Hemelrijken
20240043871,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,van Kinsbergenstraat,5.4730742971785595,51.45019786843844,412,Hemelrijken
20230043053,2023,property_damage_only,Frontaal,Rechte weg,30.0,Emmasingel,5.475052462718466,51.43842886502505,111,Binnenstad
20230062950,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Generaal Bothastraat,5.512870253357856,51.44347038705499,321,Doornakkers-West
20230041569,2023,injury,Eenzijdig,Bocht,30.0,FIETSPAD,5.47172319505946,51.42549132671498,711,Schrijversbuurt
20230041786,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Meerenakkerweg,5.422071518343808,51.43230744372154,633,Grasrijk
20230051182,2023,property_damage_only,Flank,Rotonde,50.0,Kasteellaan,5.442375227631755,51.42698301492143,731,Genderbeemd
20220227456,2022,property_damage_only,Frontaal,Rechte weg,30.0,Hoogstraat,5.464138328771713,51.427629521814026,712,Oude Spoorbaan
20220228246,2022,property_damage_only,Kop/staart,"Kruispunt, 4 takken",,FIETSPAD,5.465569409440827,51.416998114217016,724,Bennekel-Oost
20220229760,2022,property_damage_only,Flank,Rechte weg,,Kloosterdreef,5.471038941804397,51.45339028565505,422,Kronehoef
20240148051,2024,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Boschdijk,5.4699741724654265,51.4463876681589,412,Hemelrijken
20240024774,2024,injury,Onbekend,"Kruispunt, 4 takken",50.0,Marathonloop,5.456000147012635,51.47894579554736,522,Achtse Barrier-Gunterslaer
20240003019,2024,property_damage_only,Voetganger,Rechte weg,50.0,Beemdstraat,5.451189859315657,51.430139218901346,721,Genderdal
20240156912,2024,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Langendijk,5.4308199788294464,51.42315905586893,731,Genderbeemd
20240014122,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Grote Beekstraat,5.444977684491278,51.46662094448378,426,Vredeoord
20230030681,2023,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Zandstrand,5.3998781526498805,51.44513940625191,637,Flight Forum
20230070835,2023,property_damage_only,Flank,Rechte weg,50.0,Stationsweg,5.48392505235566,51.442181169681376,111,Binnenstad
20240044729,2024,property_damage_only,Onbekend,,,Vijfkamplaan,5.456515446086259,51.47518748885383,511,Driehoeksbos
20230091656,2023,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Argentanlaan,5.446508297682292,51.490270899161274,524,Achtse Barrier-Hoeven
20230079437,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Piuslaan,5.502863864034381,51.43117706404868,232,Burghplan
20230090730,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Orpheuslaan,5.4851369220890325,51.457585909025084,431,Generalenbuurt
20230091499,2023,property_damage_only,Frontaal,Rechte weg,30.0,Slagerstraat,5.4744484534800355,51.45149951091651,413,Gildebuurt
20230092677,2023,injury,Eenzijdig,"Kruispunt, 4 takken",30.0,Nieuwe Sliffertsestraat,5.42030123548319,51.43966274448605,633,Grasrijk
20230079875,2023,property_damage_only,Flank,Rechte weg,30.0,Kastanjelaan,5.456429077206866,51.44513594493688,616,Strijp S
20220112473,2022,injury,Flank,"Kruispunt, 4 takken",50.0,Kronehoefstraat,5.464868850310741,51.45176583854016,412,Hemelrijken
20220067715,2022,property_damage_only,Onbekend,"Kruispunt, 4 takken",70.0,Eisenhowerlaan,5.512951770495302,51.45138848760142,335,'t Hofke
20220111188,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Eisenhowerlaan,5.512951770495302,51.45138848760142,335,'t Hofke
20220112253,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Kruisstraat,5.475030924177242,51.44538507022558,413,Gildebuurt
20230053873,2023,injury,Onbekend,,,Trompstraat,5.47021704884458,51.45132713803778,412,Hemelrijken
20230007602,2023,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Fransebaan,5.439206471941892,51.48836981976666,523,Achtse Barrier-Spaaihoef
20240024640,2024,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Zandstrand,5.3998726464443765,51.445083593488945,637,Flight Forum
20220131908,2022,property_damage_only,Eenzijdig,Rechte weg,50.0,Aalsterweg,5.4860259126155695,51.42552899928809,217,Looiakkers
20220188418,2022,property_damage_only,Onbekend,,50.0,PSV-laan,5.463053650742547,51.445043880530534,612,Philipsdorp
20220160208,2022,property_damage_only,Voetganger,Rechte weg,30.0,Kanaaldijk-Zuid,5.515031138447086,51.43365364472614,,
20220149979,2022,property_damage_only,Flank,Rechte weg,30.0,Winston Churchilllaan,5.47861542835729,51.467522422575215,431,Generalenbuurt
20220187995,2022,property_damage_only,Onbekend,Rechte weg,70.0,van Oldenbarneveltlaan,5.512433033331036,51.45163050911279,336,Karpen
20240044605,2024,property_damage_only,Flank,Rotonde,50.0,Limburglaan,5.460098295082434,51.429069719759454,713,Hagenkamp
20240102878,2024,property_damage_only,Onbekend,"Kruispunt, 3 takken",30.0,Frederiklaan,5.457170920620524,51.441888632140035,612,Philipsdorp
20230041948,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Emmasingel,5.4757208193244615,51.44112454061639,111,Binnenstad
20230041082,2023,property_damage_only,Onbekend,"Kruispunt, 3 takken",50.0,Stratumsedijk,5.484242690074991,51.433529064582345,111,Binnenstad
20230054522,2023,property_damage_only,Frontaal,Bocht,,FIETSPAD,5.41779664444683,51.466616996784204,628,Mispelhoef
20220229527,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Genovevalaan,5.472672974621614,51.467322972363135,425,Rapenland
20220227728,2022,injury,Flank,"Kruispunt, 3 takken",50.0,Vijfkamplaan,5.454194468453344,51.47806633849308,511,Driehoeksbos
20240148093,2024,injury,Frontaal,Rechte weg,50.0,2e Lieven de Keylaan,5.45487214649473,51.462299172565025,512,Prinsejagt
20240025188,2024,property_damage_only,Frontaal,"Kruispunt, 3 takken",50.0,Steenstraat,5.463503857070249,51.44522248166592,612,Philipsdorp
20240155797,2024,property_damage_only,Onbekend,"Kruispunt, 4 takken",30.0,van Kinsbergenstraat,5.4730742971785595,51.45019786843844,412,Hemelrijken
20240013950,2024,injury,Frontaal,Rechte weg,50.0,Stationsplein,5.480672679170635,51.441645340530656,111,Binnenstad
20230032536,2023,property_damage_only,Onbekend,Rechte weg,30.0,Dirk Boutslaan,5.501052163701687,51.433758212274974,211,Irisbuurt
20230030476,2023,property_damage_only,Onbekend,Rotonde,50.0,Meerhovendreef,5.394332750572861,51.434682895839885,635,Waterrijk
20230032204,2023,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Winkelcentrum Woensel,5.4774971985579795,51.469800788447166,515,Winkelcentrum
20230080957,2023,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Aanschot,5.465771371003322,51.48805422844227,534,Blixembosch-Oost
20220112423,2022,property_damage_only,Flank,Rechte weg,30.0,Sterrenlaan,5.508802639218539,51.46755866911598,436,Eckartdal
20240034551,2024,injury,Onbekend,Rechte weg,50.0,Hastelweg,5.4489323393940445,51.43532631513019,622,Het Ven
20220131043,2022,injury,Eenzijdig,Rechte weg,80.0,FIETSPAD,5.433348380447187,51.41705702065488,733,Ooievaarsnest
20220131521,2022,property_damage_only,Kop/staart,Rechte weg,30.0,Estafettelaan,5.451506567343098,51.47185563424943,511,Driehoeksbos
20220188874,2022,property_damage_only,Frontaal,Bocht,50.0,Stationsweg,5.485237971322186,51.442237302864235,311,Villapark
20220188098,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Aalsterweg,5.485700384949233,51.42399769758868,216,Bloemenplein
20240101474,2024,injury,Flank,"Kruispunt, 3 takken",50.0,Benoitstraat,5.462172854473083,51.418466084006496,724,Bennekel-Oost
20240102341,2024,injury,Flank,Rechte weg,30.0,Park Forum,5.38889768512815,51.44282609971191,636,Park Forum
20240093019,2024,property_damage_only,Flank,"Kruispunt, 4 takken",70.0,St Bonifaciuslaan,5.499413390455203,51.42735625172372,233,Sintenbuurt
20240083925,2024,property_damage_only,Flank,Rechte weg,,Woenselse Markt,5.472131919700101,51.45153725174819,413,Gildebuurt
20220229531,2022,injury,Flank,"Kruispunt, 3 takken",50.0,Smitsstraat,5.4721443562840655,51.436435538222575,112,Bergen
20220229462,2022,property_damage_only,Onbekend,"Kruispunt, 4 takken",50.0,Gascognehof,5.4513251575098645,51.485262690982914,522,Achtse Barrier-Gunterslaer
20220229530,2022,injury,Eenzijdig,,30.0,St Lidwinastraat,5.503618416095454,51.426343530462994,232,Burghplan
20240155852,2024,property_damage_only,Flank,Rotonde,50.0,Marconilaan,5.4640652119336615,51.45168803285426,411,Limbeek-Noord
20240155584,2024,property_damage_only,Onbekend,"Kruispunt, 4 takken",30.0,Sartrelaan,5.472683543608524,51.48927119677847,534,Blixembosch-Oost
20240003036,2024,injury,Flank,"Kruispunt, 4 takken",50.0,Dillenburgstraat,5.440483595283547,51.436224638285864,622,Het Ven
20240157448,2024,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Hercules Segherslaan,5.505697036052932,51.4384372481617,321,Doornakkers-West
20240015755,2024,property_damage_only,Flank,"Kruispunt, 4 takken",70.0,Piuslaan,5.4952132981794195,51.42531942056039,236,Nieuwe Erven
20240156317,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Wenckenbachstraat,5.462851002202069,51.45323195572486,421,Woensel-West
20230110311,2023,property_damage_only,Onbekend,Rechte weg,50.0,Ds Theodor Fliednerstr,5.490023481798539,51.45729282704957,433,Hondsheuvels
20230079723,2023,property_damage_only,Onbekend,,,Drebbelstraat,5.455915091665958,51.4560730193547,421,Woensel-West
20230092785,2023,injury,Frontaal,"Kruispunt, 4 takken",50.0,Orpheuslaan,5.488993564399044,51.45738966396486,433,Hondsheuvels
20220067566,2022,property_damage_only,Onbekend,,15.0,Kruisstraat,5.473963950099334,51.44951226301734,412,Hemelrijken
20220066292,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Dr Cuyperslaan,5.470868331339112,51.45827854386327,425,Rapenland
20220149530,2022,property_damage_only,Onbekend,Rechte weg,30.0,Fransebaan,5.450226594890674,51.480201636402626,522,Achtse Barrier-Gunterslaer
20220189093,2022,property_damage_only,Frontaal,Rechte weg,30.0,Dwarsfluitstraat,5.525635754447263,51.43293185517281,328,Tongelresche Akkers
20220131814,2022,injury,Onbekend,"Kruispunt, 3 takken",30.0,Hurksestraat,5.427217411398432,51.4357904182883,621,Hurk
20240092280,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Gasthuisstraat,5.489009746712301,51.43045254567961,214,Tuindorp
20240101775,2024,property_damage_only,Onbekend,"Kruispunt, 3 takken",30.0,Grebbeberglaan,5.466218983470298,51.48121763335359,531,Woenselse Heide
20240102359,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Bleyslaan,5.464222690559219,51.46561249403461,424,Mensfort
20240074174,2024,injury,Flank,"Kruispunt, 4 takken",70.0,van Oldenbarneveltlaan,5.512433033331036,51.45163050911279,336,Karpen
20240045194,2024,property_damage_only,Onbekend,Rotonde,50.0,Willem Elsschotlaan,5.479217432625156,51.416924523667724,226,Sportpark Aalsterweg
20230062909,2023,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Grebbeberglaan,5.465174830851746,51.48139204450301,531,Woenselse Heide
20230062637,2023,injury,Voetganger,Rechte weg,50.0,De Schakel,5.407950208938355,51.47650032721461,628,Mispelhoef
20230063374,2023,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Glinkastraat,5.4582588403767005,51.425708696070835,722,Blaarthem
20230051111,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Tongelresestraat,5.499730829659411,51.44203690631398,311,Villapark
20230041883,2023,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,Veldm Montgomerylaan,5.476785361871162,51.44760294291001,413,Gildebuurt
20220289122,2022,injury,Flank,"Kruispunt, 3 takken",,Park Forum,5.387359333147254,51.44293630985437,636,Park Forum
20220228493,2022,property_damage_only,Flank,Rechte weg,30.0,Kruisstraat,5.473963950099334,51.44951226301734,412,Hemelrijken
20240002563,2024,property_damage_only,Eenzijdig,Rechte weg,50.0,Bezuidenhoutseweg,5.446909446323351,51.454990781074905,,
20240016502,2024,property_damage_only,Frontaal,Rechte weg,50.0,Boslaan,5.446766964511895,51.455229548213275,,
20230032757,2023,property_damage_only,Onbekend,Rechte weg,50.0,Piuslaan,5.5016212591633105,51.428544907358464,232,Burghplan
20230070258,2023,property_damage_only,Onbekend,"Kruispunt, 3 takken",30.0,Wilhelminaplein,5.472221055059619,51.43835691993041,112,Bergen
20230071398,2023,property_damage_only,Flank,Rechte weg,50.0,Victor Hugolaan,5.469706936252597,51.48752137614473,534,Blixembosch-Oost
20240025416,2024,injury,Flank,"Kruispunt, 3 takken",50.0,Herman Gorterlaan,5.480713967475859,51.41695001588692,223,Genneperzijde
20240176471,2024,property_damage_only,Flank,Rechte weg,50.0,Luchthavenweg,5.394810130066408,51.45605499464357,637,Flight Forum
20230099695,2023,property_damage_only,Eenzijdig,Rotonde,70.0,Frankrijkstraat,5.464455808345131,51.452496991286104,422,Kronehoef
20230091778,2023,property_damage_only,Onbekend,"Kruispunt, 4 takken",50.0,Europalaan,5.47731188341459,51.45721193587933,432,Oude Toren
20230092017,2023,injury,Frontaal,"Kruispunt, 4 takken",50.0,Stationsweg,5.485237971322186,51.442237302864235,311,Villapark
20220029213,2022,property_damage_only,Flank,Rechte weg,30.0,Vestdijk,5.4830600693690235,51.437302945319054,111,Binnenstad
20220112435,2022,injury,Frontaal,"Kruispunt, 3 takken",50.0,Meerkollaan,5.503284255707684,51.44316391731141,311,Villapark
20220067858,2022,injury,Flank,"Kruispunt, 4 takken",50.0,Boschdijk,5.459418448928059,51.45679973254124,421,Woensel-West
20220188374,2022,property_damage_only,Onbekend,,,Kasteellaan,5.444872030956608,51.42051870486278,731,Genderbeemd
20220130891,2022,injury,Flank,"Kruispunt, 3 takken",50.0,Narcisstraat,5.490648384191239,51.425390370839615,216,Bloemenplein
20220189021,2022,injury,Flank,Rechte weg,50.0,Aalsterweg,5.482781430879476,51.412950908627586,225,Eikenburg
20220150246,2022,injury,Eenzijdig,"Kruispunt, 4 takken",50.0,Oude Bossche Baan,5.459449590105273,51.46421352015644,512,Prinsejagt
20220150271,2022,injury,Vast voorwerp,"Kruispunt, 3 takken",,Kanaaldijk-Zuid,5.487098979774763,51.437207632573184,211,Irisbuurt
20220150377,2022,property_damage_only,Onbekend,"Kruispunt, 3 takken",30.0,Hurksestraat,5.42732212587229,51.43681819897396,621,Hurk
20240092407,2024,property_damage_only,Onbekend,"Kruispunt, 4 takken",30.0,Luisa Miller,5.473954873985896,51.48794399426342,534,Blixembosch-Oost
20240074418,2024,injury,Flank,"Kruispunt, 4 takken",50.0,Ds Theodor Fliednerstr,5.490023481798539,51.45729282704957,433,Hondsheuvels
20230062627,2023,injury,Flank,"Kruispunt, 4 takken",30.0,Zandhagedis,5.4050898645436245,51.44818328926552,634,Zandrijk
20220227035,2022,property_damage_only,Los voorwerp,"Kruispunt, 4 takken",30.0,Hobbemastraat,5.503722436115872,51.438591803989056,312,Lakerlopen
20220227331,2022,property_damage_only,Onbekend,"Kruispunt, 4 takken",50.0,Beukenlaan,5.454484117320179,51.44902050760266,625,Zwaanstraat
20240146483,2024,property_damage_only,Flank,Rotonde,50.0,Kasteellaan,5.442375227631755,51.42698301492143,731,Genderbeemd
20240002794,2024,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,van Kinsbergenstraat,5.4730742971785595,51.45019786843844,412,Hemelrijken
20230109833,2023,property_damage_only,Flank,Rechte weg,50.0,Noord Brabantlaan,5.437698107535492,51.44155636783793,623,Lievendaal
20230031239,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Mauritsstraat,5.472312253354924,51.43477995911918,712,Oude Spoorbaan
20230030237,2023,injury,Flank,"Kruispunt, 4 takken",50.0,Schubertlaan,5.451456990531105,51.42385117233631,721,Genderdal
20230071310,2023,injury,Flank,"Kruispunt, 3 takken",50.0,Mathildelaan,5.4732080469743325,51.441216299705985,113,Witte Dame
20240033772,2024,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Zandstrand,5.403934208925958,51.44495359682105,634,Zandrijk
20240072812,2024,property_damage_only,Frontaal,Rechte weg,30.0,Blixemboschpad,5.466545487153915,51.487848035378285,533,Blixembosch-West
20230100314,2023,property_damage_only,Onbekend,Rechte weg,50.0,18 Septemberplein,5.477397535471984,51.44140338618972,111,Binnenstad
20230098913,2023,property_damage_only,Flank,Rechte weg,50.0,2e Lieven de Keylaan,5.455082070058716,51.462313144581,423,Barrier
20230092713,2023,injury,Flank,Rotonde,50.0,Meerenakkerweg,5.4270497348733135,51.43036361379028,621,Hurk
20230062245,2023,property_damage_only,Frontaal,"Kruispunt, 4 takken",50.0,Leenderweg,5.49274847433656,51.42434261439423,215,Joriskwartier
20220089045,2022,property_damage_only,Voetganger,Rechte weg,30.0,Begijnenhof,5.480146976308885,51.43629736084386,111,Binnenstad
20220089394,2022,property_damage_only,Onbekend,"Kruispunt, 4 takken",50.0,2e Lieven de Keylaan,5.454520125212464,51.46203404022643,423,Barrier
20220068363,2022,injury,Frontaal,"Kruispunt, 4 takken",30.0,Zandschuit,5.410055741846482,51.45083327677836,637,Flight Forum
20220088892,2022,property_damage_only,Flank,Rechte weg,30.0,Furkapas,5.44463949151925,51.4743878149627,511,Driehoeksbos
20240024307,2024,property_damage_only,Flank,"Kruispunt, 4 takken",70.0,Geldropseweg,5.502450175997798,51.431403010188205,211,Irisbuurt
20220149446,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Vonderweg,5.469744632607459,51.44158885423114,113,Witte Dame
20220131092,2022,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Noord Brabantlaan,5.4319097203886315,51.438758222887714,622,Het Ven
20240082283,2024,property_damage_only,Frontaal,"Kruispunt, 3 takken",30.0,Professor Holstlaan,5.4634993078453205,51.41189966386818,726,Gennep
20240072603,2024,property_damage_only,Onbekend,"Kruispunt, 4 takken",50.0,Tongelresestraat,5.490303395918712,51.43678531920318,211,Irisbuurt
20240073679,2024,property_damage_only,Frontaal,Rechte weg,50.0,Generaal van Geenlaan,5.479389896036133,51.46291602862523,431,Generalenbuurt
20240091814,2024,property_damage_only,Kop/staart,Rechte weg,30.0,Waldeck Pyrmontstraat,5.4479955844845005,51.432116959148615,621,Hurk
20230054127,2023,property_damage_only,Onbekend,"Kruispunt, 4 takken",30.0,Gildelaan,5.475409259340008,51.447700381594615,413,Gildebuurt
20230054191,2023,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Poelhekkelaan,5.484586969229443,51.42106768351088,223,Genneperzijde
20220228826,2022,property_damage_only,Flank,Bocht,50.0,Dr Poletlaan,5.437266210852495,51.47180777437501,426,Vredeoord
20220228270,2022,injury,Frontaal,Rechte weg,30.0,Fellenoord,5.4770164918524475,51.44424435680532,114,Fellenoord
20240136156,2024,property_damage_only,Onbekend,Rechte weg,30.0,Zandstrand,5.405405603211425,51.444714932802185,634,Zandrijk
20240146915,2024,property_damage_only,Flank,Rechte weg,50.0,Aalsterweg,5.4860259126155695,51.42552899928809,217,Looiakkers
20240146774,2024,property_damage_only,Frontaal,Rechte weg,50.0,Anthony Fokkerweg,5.416328745409605,51.46315668557942,626,Wielewaal
20240136984,2024,injury,Flank,"Kruispunt, 3 takken",50.0,Veldm Montgomerylaan,5.4743093511031,51.46711092836665,425,Rapenland
20240001973,2024,injury,Onbekend,,50.0,Tongelresestraat,5.517030789351014,51.44769023218048,335,'t Hofke
20240157856,2024,injury,Flank,"Kruispunt, 4 takken",70.0,Eisenhowerlaan,5.507225862472099,51.44930002831438,335,'t Hofke
20240002114,2024,property_damage_only,Onbekend,Rechte weg,30.0,Noord Brabantlaan,5.423908178362715,51.43630390184621,633,Grasrijk
20240024852,2024,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,De Luwte,5.4817449274586485,51.43876405122175,111,Binnenstad
20230151511,2023,injury,Flank,"Kruispunt, 4 takken",70.0,Ambachtsweg,5.437167750440917,51.47957135263991,522,Achtse Barrier-Gunterslaer
20240002240,2024,property_damage_only,Flank,"Kruispunt, 4 takken",50.0,Mathildelaan,5.469935441833178,51.44161372081375,113,Witte Dame
20230033312,2023,property_damage_only,Frontaal,"Kruispunt, 4 takken",50.0,Beukenlaan,5.4502733725483985,51.43991337666034,615,Schoot
20230031180,2023,property_damage_only,Flank,Rechte weg,30.0,de Waghemakerstraat,5.46759522752238,51.46509007313014,424,Mensfort
20230032347,2023,property_damage_only,Flank,"Kruispunt, 3 takken",30.0,Kanaaldijk-Zuid,5.4956980225506875,51.43591102528381,211,Irisbuurt
20240044817,2024,property_damage_only,Flank,Rechte weg,,Locatellistraat,5.449273985944304,51.41491162178391,725,"Bennekel-West, Gagelbosch"
20230099418,2023,property_damage_only,Flank,Rechte weg,30.0,Sterrenlaan,5.497176691594663,51.46698112038691,435,Oude Gracht-Oost
20230100852,2023,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,Karel de Grotelaan,5.4670036522817504,51.433481149209825,611,"Eliasterrein, Vonderkwartier"
20230080756,2023,property_damage_only,Onbekend,Rotonde,30.0,Orpheuslaan,5.487673014893966,51.457427618903914,433,Hondsheuvels
20230079784,2023,property_damage_only,Flank,"Kruispunt, 3 takken",50.0,Oirschotsedijk,5.442348412324744,51.46104712895565,,
20220112008,2022,property_damage_only,Voetganger,Rechte weg,,Nieuwstraat,5.479685754942506,51.44058072714704,111,Binnenstad
20220028632,2022,property_damage_only,Flank,"Kruispunt, 4 takken",30.0,Dirk Boutslaan,5.504137200244558,51.43333344284461,,
20220110971,2022,injury,Flank,"Kruispunt, 4 takken",50.0,Solmsweg,5.46268064336236,51.43073780369392,713,Hagenkamp
20220149666,2022,property_damage_only,Flank,"Kruispunt, 4 takken",,Rubensstraat,5.495329529305436,51.43962298529661,311,Villapark
20220189033,2022,property_damage_only,Frontaal,Rechte weg,,Emmasingel,5.475223853306539,51.43841308629491,111,Binnenstad
20220131880,2022,property_damage_only,Onbekend,,30.0,Heezerweg,5.489179613557561,51.428920247340415,215,Joriskwartier
20240083806,2024,property_damage_only,Kop/staart,Rechte weg,30.0,Hoogstraat,5.46479414983911,51.428096417246046,711,Schrijversbuurt
20240044091,2024,property_damage_only,Onbekend,,,Hurksestraat,5.430133224625188,51.435057869778916,621,Hurk
20240101807,2024,property_damage_only,Vast voorwerp,Rechte weg,30.0,Fellenoord,5.475275711472442,51.44376594084319,114,Fellenoord
